mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.18217267990112304,0.05746980069367832,0.8213425159454346,0.21475935676256389,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6651906137356473,0.7132976056909599,0.6966890262824951,0.6887577283903464,0.7220524695041896,0.6971974887207276,0.019864098121975517,22,0.7095199446181758,0.6893381036499487,0.7005979804731327,0.7093707478933423,0.7013648516387769,0.7020383256546753,0.00739679442275548
0.18293638229370118,0.05377625858466476,0.7810794830322265,0.09567867616344392,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6608519729774892,0.7100809243035497,0.6894320975865939,0.6927979756988376,0.7178630254708649,0.694205199207467,0.019743008219975038,24,0.706340562411974,0.6856723401207897,0.6936215416199184,0.6992522260151346,0.6937901339189803,0.6957353608173593,0.006846242275978487
0.07345585823059082,0.02761793262863558,0.8956236362457275,0.08395801467106655,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.6629466949941515,0.7091081616576352,0.6955670669117472,0.692947172423671,0.7199577474875271,0.6961053686949464,0.01922378845591463,23,0.7077430116254089,0.6928919696354826,0.7041891456398749,0.7006919744097777,0.6985405576376787,0.7008113317896445,0.0050466775231727806
0.13293004035949707,0.05327932992734196,0.8069042682647705,0.23495891798992843,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.6208911221980856,0.6908464825380153,0.6639851041989927,0.7269819292926882,0.6817932252751188,0.6768995727005801,0.03472876788981083,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09533896446228027,0.048698673443150424,0.9813129425048828,0.23935491430445494,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.5888018906208972,0.6466365090353537,0.6265844692177318,0.6370580793010432,0.6327194385428851,0.6263600773435823,0.0198831091356728,44,0.7318546943257502,0.7124397245231674,0.7284127258838414,0.7170409515170324,0.7264492969850327,0.7232394786469648,0.007298544918601597
0.15805363655090332,0.03346477337353301,0.8430074691772461,0.3080461948592303,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.6352617507340479,0.6769353799145402,0.6712480007638872,0.6831419636676136,0.6416951135088683,0.6616564417177914,0.019402092396454376,36,0.7385849585829892,0.7247812776013942,0.7321322002339404,0.7370885154329093,0.733777840108854,0.7332729583920174,0.004825778671556301
0.19176278114318848,0.10219166734330816,0.8543257713317871,0.17379128737525845,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.614314530567425,0.6396779737891195,0.6536666587095081,0.6503007805972645,0.6393795803394524,0.6394679048005539,0.013796376162574132,39,0.6956416652741638,0.6821184741352558,0.67839601585066,0.684774175837292,0.6857842376644149,0.6853429137523572,0.005748720097904201
0.22390174865722656,0.08149922906110449,0.7610716819763184,0.09926008920740083,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6186531713255831,0.6443150079969445,0.6925711966770907,0.67371869852713,0.6664617698312287,0.6591439688715954,0.025466665587435235,37,0.6993253324103029,0.6946674106610012,0.6924413955264855,0.6841192022152731,0.6849039769878972,0.6910914635601919,0.005818998686482288
0.13238768577575682,0.08425419949159813,0.7951888561248779,0.136053374422312,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.6031665512878662,0.6264352724928982,0.6767861831897066,0.6356377264806283,0.6458129431142727,0.6375677353130744,0.024154371158898853,40,0.690497362201905,0.6735888973765248,0.6617113461125301,0.6591123391659306,0.6615621493876968,0.6692944188489175,0.011738595166978394
0.207220458984375,0.0979155643528937,0.7707524776458741,0.09931102620653759,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6125182020004298,0.6328686352677186,0.6901780812107613,0.64932801795135,0.6553137905516699,0.648041345396386,0.025776552675906828,38,0.681687295600487,0.6879341624692655,0.6678642190446635,0.6738499916449835,0.670988398462677,0.6764648134444153,0.0073432816240200606
0.19082279205322267,0.07436032608908703,0.7317487716674804,0.15303672804738622,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.5928421379293882,0.6149888997636724,0.6603268005060753,0.6272588384139792,0.6364612924017092,0.6263755938029649,0.022402389773568798,43,0.6630585925377767,0.6512004368480103,0.643569024372777,0.6413624048124896,0.6463187200114584,0.6491018357165024,0.00771299828585822
0.17901349067687988,0.06899582592696715,0.834879732131958,0.1800346860184747,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.5908966126375594,0.6226934186340742,0.6675837292019766,0.6309231099758899,0.6459621398391063,0.6316118020577212,0.025446611743436022,41,0.664890728318732,0.6672286409968728,0.645756248358836,0.6544171182354205,0.6495533050058486,0.656369208183142,0.00840768331915237
0.1445849895477295,0.0687979525882983,0.7247639179229737,0.2140383506074736,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.5875307345253158,0.599651476450789,0.657933685039746,0.6152872932133394,0.6540426344560885,0.6228891647370557,0.028448740827571376,47,0.6500590819030341,0.6510318445489485,0.6262487765868564,0.6344978635029004,0.6475898761070397,0.6418854885297558,0.0098192388566123
0.1385802745819092,0.09316792772980492,0.6962734222412109,0.062142647482151515,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.5926929412045546,0.5978551478837937,0.6664617698312287,0.6275572318636462,0.6586796686639136,0.6286493518894274,0.03024545609512933,42,0.6517047217779476,0.6514615311164689,0.634478467928672,0.6384441168747463,0.6547901100475043,0.6461757895490678,0.008115673337345565
0.11992459297180176,0.07627907619263635,1.1168048858642579,0.23802079001644377,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.5865579718794013,0.589327063092311,0.6396779737891194,0.6256117065718174,0.6608519729774892,0.6204053376620277,0.02879574416301011,49,0.6449714735862119,0.6374340550476236,0.61887995034733,0.6325523382110716,0.6339920866057148,0.6335659807595904,0.0085080643156239
0.136049222946167,0.09600760435836721,0.8567990303039551,0.2506831633123452,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.5917201785586403,0.5986787138048746,0.644690983743525,0.6165584493089208,0.6716239765104677,0.6246544603852856,0.029774315906546917,45,0.6485999379341625,0.6398465660881812,0.6189918478909551,0.6399584636318063,0.6516853262037192,0.6398164283497649,0.011416698388561127
0.19649200439453124,0.070963147651928,0.8427116870880127,0.2171739818179444,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.573840443054594,0.5883543004463966,0.6290551669809745,0.6110978491800149,0.6587572509608269,0.6122210021245613,0.02997652347494063,50,0.627146940870354,0.6286060848392256,0.6119035114941158,0.6303830178319925,0.6255192046024206,0.6247117519276217,0.0066024576302437694
0.21017847061157227,0.11566964336566804,0.8224245548248291,0.23184300477488867,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.5840156596882385,0.5862595784297343,0.6385560144183716,0.6409491298847009,0.6653398104604809,0.6230240385763054,0.03233096000885285,46,0.6246031367119429,0.6202451003795565,0.6279884103984149,0.6374713542288319,0.6290163758325178,0.6278648755102528,0.005697816428458566
0.21691832542419434,0.10428393113008588,0.8920060634613037,0.17261134032195044,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.5809481750256619,0.5852868157838199,0.6098266930844335,0.6170836217803347,0.6601776037812419,0.6106645818910984,0.028356802771235222,51,0.6226770069943426,0.6204882910410351,0.6124271919982813,0.6140176290850063,0.6221145353417202,0.6183449308920771,0.004273545795597638
0.18129405975341797,0.06968328936010766,0.8579846382141113,0.11731250996199814,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.5833412904919912,0.5967331885130458,0.6406507364350338,0.6296519538803085,0.6592048411353274,0.6219164020911414,0.028012408722387565,48,0.6352826382755246,0.6351513451576711,0.6286806832016424,0.6308873027619298,0.6229933040509895,0.6305990546895515,0.004566617623707235
