mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4474050521850586,0.1106916631375638,0.39859704971313475,0.16513007879221014,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.478125,0.515625,0.490625,0.490625,0.465625,0.488125,0.016583123951776992,45,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2256021022796631,0.030246830003861993,0.31499924659729006,0.18720649539800865,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.434375,0.496875,0.46875,0.490625,0.48125,0.474375,0.02213241401203221,51,0.66484375,0.6734375,0.6578125,0.69140625,0.68046875,0.67359375,0.01174891949819216
0.2589984893798828,0.08111121262163978,0.624802827835083,0.19859130997405472,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.46875,0.496875,0.45,0.503125,0.48125,0.48,0.019223195624037133,50,0.62265625,0.63671875,0.628125,0.6390625,0.621875,0.6296875,0.007074519639169854
0.33620367050170896,0.05572465381911202,0.6706031322479248,0.18928627773672946,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.48125,0.521875,0.4875,0.465625,0.484375,0.488125,0.01847718187386809,45,0.60703125,0.6015625,0.58515625,0.6046875,0.628125,0.6053124999999999,0.013741119291200409
0.3650063514709473,0.10915755050777597,0.663800573348999,0.20163841206930055,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.48125,0.496875,0.5,0.484375,0.46875,0.48625,0.011284668803292368,47,0.6046875,0.59453125,0.5796875,0.590625,0.6046875,0.5948437499999999,0.009395810236483084
0.2853995323181152,0.05557068976818,0.5624004364013672,0.2778486258624966,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.5,0.503125,0.4875,0.478125,0.453125,0.484375,0.018006075363609923,48,0.5875,0.55625,0.56484375,0.578125,0.59140625,0.5756249999999999,0.013326210662637755
0.2521997928619385,0.08264296636506449,0.5000031948089599,0.0705575013844236,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.515625,0.5,0.5125,0.48125,0.465625,0.495,0.01901890506837866,43,0.60234375,0.56640625,0.565625,0.58046875,0.59921875,0.5828125,0.015624999999999983
0.3616009712219238,0.07140776726113744,0.49280333518981934,0.08568333294079054,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.50625,0.525,0.50625,0.484375,0.478125,0.5,0.016886570107632868,41,0.58515625,0.5578125,0.5484375,0.56875,0.58515625,0.5690625,0.01462920612593179
0.28260011672973634,0.04867893086538501,0.42740468978881835,0.027862275119297678,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.478125,0.5125,0.515625,0.50625,0.490625,0.500625,0.014169730060943282,39,0.59375,0.54296875,0.54296875,0.58125,0.596875,0.5715625,0.023925135514245275
0.24499855041503907,0.08255762470647006,0.7830051898956298,0.29329374697297295,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.478125,0.534375,0.503125,0.503125,0.484375,0.500625,0.019605483926697666,39,0.58046875,0.55,0.53828125,0.56328125,0.57734375,0.561875,0.016029148254040185
0.1816023349761963,0.051550771400411186,0.7036001205444335,0.07508908840620009,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.459375,0.490625,0.51875,0.509375,0.49375,0.494375,0.02029085385093493,44,0.5828125,0.54453125,0.53828125,0.5640625,0.578125,0.5615625000000001,0.017687334363182008
0.38460483551025393,0.05885202165861378,0.6788000583648681,0.16002737396305894,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.46875,0.4625,0.515625,0.484375,0.484375,0.483125,0.018392423711952693,49,0.5625,0.54921875,0.54453125,0.5734375,0.559375,0.5578125,0.010186253758129149
0.2702004432678223,0.038714852580837796,0.4922018051147461,0.20386356376267292,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.490625,0.51875,0.528125,0.5125,0.50625,0.51125,0.012593401049756179,35,0.56171875,0.55703125,0.53984375,0.571875,0.565625,0.55921875,0.010841092974188563
0.3600034713745117,0.1655960673986181,0.754405164718628,0.20991346203511754,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.49375,0.521875,0.528125,0.465625,0.471875,0.49625,0.025341418665891596,42,0.56171875,0.553125,0.54140625,0.5625,0.5640625,0.5565625,0.008480791715694963
0.36859979629516604,0.0989292801707134,0.5189998626708985,0.11983140459473646,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.490625,0.528125,0.5375,0.503125,0.49375,0.510625,0.018812396179115495,36,0.56171875,0.55078125,0.5375,0.5515625,0.5546875,0.5512499999999999,0.007884047382214309
0.3580029964447021,0.04134209154369247,0.4687992572784424,0.1031410787684373,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.490625,0.5125,0.53125,0.48125,0.496875,0.5025,0.017611253504506708,38,0.55234375,0.5578125,0.53828125,0.54296875,0.546875,0.54765625,0.006864338323902753
0.37900266647338865,0.2029827752205827,0.7552084445953369,0.18954957948056705,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.46875,0.50625,0.534375,0.51875,0.4875,0.503125,0.023048861143232235,37,0.56328125,0.55,0.5453125,0.546875,0.55,0.55109375,0.006358434359179922
