,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
24,7.182511663436889,1.2439472030865062,0.018038272857666016,0.02757779481725009,0.1,"(50,)",71,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 71}",0.7189044289044288,0.7608624708624708,0.7106371406371406,0.7309389671361501,0.6700963016405784,0.7183161305785882,0.02949672152223396,243,0.7251855319231933,0.8067995865149254,0.7710516563782999,0.758782608357046,0.7218082311733801,0.756725522869369,0.03140340694977594
25,5.953873205184936,4.566644661513315,0.005024242401123047,0.003199949695534184,0.1,"(50,)",42,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 42}",0.7476612276612277,0.7761227661227661,0.7133488733488733,0.7535524256651016,0.7121380846325166,0.7405794848822915,0.024626199856216575,83,0.7570599650878169,0.7870756658182421,0.7681245916347288,0.7492491937046171,0.7499508659272233,0.7622920564345257,0.014128282217844589
26,3.825414276123047,2.5281729171149587,0.012792253494262695,0.010869895569217995,0.1,"(50,)",106,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 106}",0.7075990675990677,0.7447863247863248,0.7316161616161616,0.7744913928012519,0.7532780200131747,0.7423359675520085,0.02227839351224583,73,0.7433637595935364,0.7419307022419863,0.8000424212281677,0.8243731436709828,0.8194955244210936,0.7858411102311533,0.03619796589996811
27,1.327403450012207,0.8373373997549394,0.025507259368896484,0.028608648701309053,0.1,"(50,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 13}",0.7651437451437451,0.7247863247863248,0.6729603729603729,0.73056338028169,0.7013943348285705,0.7189775846200128,0.03075567341834961,239,0.7284597680972861,0.7436065845547721,0.7147811162146613,0.7121785891948145,0.724001264837517,0.7246054645798102,0.01120007433788122
28,5.414573812484742,2.15125928749408,0.020626401901245116,0.012654733451660079,0.1,"(50,)",77,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 77}",0.7718104118104118,0.7303418803418803,0.6928282828282828,0.6643974960876369,0.7054879387684683,0.712994655793223,0.03629718782164198,289,0.7776610787669563,0.7396638483367953,0.7314043864525126,0.6648629468210108,0.7264642926639424,0.7280113106082435,0.03633869340231951
29,5.866799068450928,0.8093558144690413,0.05452108383178711,0.07657803930152753,0.1,"(50,)",48,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 48}",0.7287412587412587,0.749098679098679,0.6942657342657343,0.73037558685446,0.6808400514445246,0.7166838222080412,0.02517726486403254,258,0.7288596003627748,0.7600562690773628,0.757659225885726,0.695289949952737,0.7073453006421483,0.7298420691841497,0.026029256099036748
30,6.223847436904907,1.1738207516500574,0.012667608261108399,0.015619216945582381,0.1,"(50,)",82,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 82}",0.6618181818181817,0.7745221445221445,0.7384459984459985,0.7533646322378715,0.6878823049656513,0.7232203224570596,0.04193931378420254,197,0.6753859356562613,0.7877792730854374,0.798027656690364,0.8289456391904824,0.7422261140299669,0.7664729237305024,0.053361501195219894
31,0.8142016410827637,0.5746690893160507,0.038872814178466795,0.03953530531764119,0.1,"(50,)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 19}",0.6993628593628594,0.7277933177933177,0.6758352758352758,0.7415023474178403,0.6474952162865836,0.698417621242628,0.03410918392329657,359,0.7077016471138937,0.736033176326029,0.736311108510576,0.7185174873372929,0.678303171823312,0.7153733182222208,0.021485608625699565
32,3.4606160163879394,0.44013503093115897,0.004806995391845703,0.001708302277924002,0.1,"(50,)",54,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 54}",0.7311266511266511,0.7053768453768454,0.6696270396270395,0.7343035993740219,0.7247168982715894,0.7130151335696618,0.0239194300744799,288,0.7416961664862546,0.6997820426552764,0.7280867538496046,0.7598592913556763,0.7556226892391517,0.7370093887171928,0.021707268831243978
33,2.385398101806641,0.5838372066700865,0.005809688568115234,0.0013424691450162072,0.1,"(50,)",94,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 94}",0.7428904428904428,0.7454390054390054,0.7104739704739704,0.7227856025039123,0.7412403149408702,0.7325633120063462,0.013651327762136277,122,0.7410969056883454,0.793493948879982,0.7473849994636397,0.7827032725906298,0.8017046117921776,0.773276747682955,0.02454246487433145
34,3.1614447593688966,0.5301957563994288,0.011284589767456055,0.012586999879550897,0.1,"(50,)",88,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 88}",0.7522688422688423,0.7815151515151515,0.7235120435120436,0.7344600938967136,0.7412403149408702,0.746607006020749,0.019809090638113303,59,0.8048540612230966,0.7899851769501575,0.7778780609110325,0.7889852214063272,0.7916676396186028,0.7906740320218433,0.008592135514274719
35,0.7572187900543212,0.18584064422374835,0.0025990962982177734,0.002153467241806335,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 25}",0.7276301476301477,0.7198523698523699,0.6872727272727271,0.7441001564945227,0.6897173688007779,0.7137204989013765,0.022039030700227474,280,0.712088587226822,0.7347044654437652,0.7440756560662356,0.7326535757849517,0.7135172212492702,0.7274079011542091,0.012539564378382016
36,4.514783763885498,1.5330874192336665,0.027712631225585937,0.04370933735831544,0.1,"(50,)",59,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 59}",0.7428904428904428,0.71014763014763,0.6942657342657341,0.7650391236306728,0.7201135543774899,0.7264825893172223,0.024906383760894452,177,0.7870756658182421,0.7221633851164877,0.7447358669046157,0.7994663312659592,0.7492683401439969,0.7605419178498602,0.028527132055561934
37,2.4861169338226317,0.23087315923637572,0.003841543197631836,0.0020849771488621587,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 30}",0.7662548562548562,0.7228593628593628,0.6999844599844599,0.7498435054773082,0.6584193356127858,0.7195032745763806,0.03800764813725623,235,0.7342353939323015,0.721928849360756,0.7522917215217031,0.7414938635883529,0.6951522669780114,0.729020419076225,0.01960448104813106
